# Global Ionospheric Radio Observatory (GIRO)
# GIRO Digital Ionogram Database (DIDBase)
# Tabulated Rapid Access Ionospheric Characteristics, Version 1.1
# Generated by FastChar.GetBest on 2026-08-31T08:22:50.294Z
#
# Location: GEO (  8.5 N     4.5 E ), URSI-Code IL008, ILORIN
# Query for measurement interval of time: 2010-01-01T00:00:00.000Z - 2010-12-31T23:40:00.000Z
# Requested by unknown guest from IP:102.89.82.60
# Instrument: Ionosonde, Model: [DPS-4]
#
# Data Selection:
# CS [percent] = Autoscaling Confidence Score (from 0 to 100, 999 if manual scaling, -1 if unknown)
# foF2[MHz] = F2 layer critical frequency
# hmF2[km] = Peak height F2-layer
#
# All GIRO measurements are released under CC-BY-NC-SA 4.0 license
# Please follow the Lowell GIRO Data Center RULES OF THE ROAD
# https://ulcar.uml.edu/DIDBase/RulesOfTheRoadForDIDBase.htm
# Requires acknowledgement of IL008 data provider
#
# Time                    CS   foF2 QD   hmF2 QD
2010-08-24T11:45:00.000Z 100  7.225 //  352.6 //
2010-08-24T12:00:00.000Z 100  7.125 //  339.7 //
2010-08-24T12:15:00.000Z 100  7.025 //  344.1 //
2010-08-24T12:30:00.000Z 100  7.075 //  352.1 //
2010-08-24T12:45:00.000Z 100  7.125 //  344.0 //
2010-08-24T13:00:00.000Z 100  7.225 //  337.9 //
2010-08-24T13:15:00.000Z 100  7.325 //  338.8 //
2010-08-24T13:30:00.000Z 100  7.375 //  329.2 //
2010-08-24T13:45:00.000Z 100  7.525 //  324.0 //
2010-08-24T14:00:00.000Z 100  7.713 //  330.3 //
2010-08-24T14:15:00.000Z 100  7.825 //  333.8 //
2010-08-24T14:30:00.000Z 100  7.825 //  341.6 //
2010-08-24T14:45:00.000Z 100  8.025 //  327.7 //
2010-08-24T15:00:00.000Z 100  8.063 //  322.6 //
2010-08-24T15:15:00.000Z 100  8.113 //  328.0 //
2010-08-24T15:30:00.000Z 100  8.212 //  335.4 //
2010-08-24T15:45:00.000Z 100  8.250 //  327.7 //
2010-08-24T16:00:00.000Z 100  8.325 //  326.4 //
2010-08-24T16:15:00.000Z 100  8.363 //  330.4 //
2010-08-24T16:30:00.000Z 100  8.262 //  331.0 //
2010-08-24T16:45:00.000Z 100  8.450 //  338.1 //
2010-08-24T17:00:00.000Z 100  8.462 //  329.6 //
2010-08-24T17:15:00.000Z 100  8.712 //  330.2 //
2010-08-24T17:30:00.000Z 100  8.950 //  328.2 //
2010-08-24T17:45:00.000Z 100  9.000 //  317.3 //
2010-08-24T18:00:00.000Z  75  9.050 //  309.2 //
2010-08-24T18:15:00.000Z  50  8.850 //  305.8 //
2010-08-24T18:45:00.000Z 100  9.250 //  313.2 //
2010-08-24T19:00:00.000Z  75  9.200 //  320.5 //
2010-08-24T19:15:00.000Z  33  9.000 //  309.7 //
2010-08-24T19:30:00.000Z 100  8.850 //  314.4 //
2010-08-24T19:45:00.000Z 100  8.550 //  306.2 //
2010-08-24T20:00:00.000Z  75  8.400 //  301.1 //
2010-08-24T20:15:00.000Z  75  8.150 //  297.5 //
2010-08-24T20:30:00.000Z  75  7.950 //  296.5 //
2010-08-24T20:45:00.000Z 100  7.650 //  293.6 //
2010-08-24T21:00:00.000Z  50  7.450 //  300.1 //
2010-08-24T21:15:00.000Z 100  7.100 //  289.5 //
2010-08-24T21:30:00.000Z 100  7.000 //  296.4 //
2010-08-24T21:45:00.000Z 100  6.900 //  297.2 //
2010-08-24T22:00:00.000Z 100  6.900 //  300.8 //
2010-08-24T22:15:00.000Z  50  6.900 //  303.3 //
2010-08-24T22:30:00.000Z  33  5.150 //  263.1 //
2010-08-24T22:45:00.000Z  33  6.100 //  266.2 //
2010-08-24T23:00:00.000Z  33  6.700 //  264.4 //
2010-08-24T23:15:00.000Z  75  6.700 //  253.7 //
2010-08-24T23:30:00.000Z  33  6.550 //  251.7 //
2010-08-24T23:45:00.000Z  33  5.700 //  247.8 //
2010-08-25T00:00:00.000Z  50  5.600 //  256.2 //
2010-08-25T00:15:00.000Z  75  5.700 //  279.9 //
2010-08-25T00:30:00.000Z  33  5.300 //  278.8 //
2010-08-25T00:45:00.000Z   0  3.250 //  249.8 //
2010-08-25T01:00:00.000Z   0  5.100 //    --- __
2010-08-25T01:15:00.000Z  75  6.700 //  282.1 //
2010-08-25T01:30:00.000Z  33  5.150 //  271.7 //
2010-08-25T01:45:00.000Z  50  5.600 //  269.6 //
2010-08-25T02:00:00.000Z  50  5.300 //  244.8 //
2010-08-25T02:15:00.000Z  50  3.850 //  229.9 //
2010-08-25T02:30:00.000Z  50  3.400 //  253.9 //
2010-08-25T03:15:00.000Z  75  1.750 //  247.7 //
2010-08-25T05:15:00.000Z  50  2.150 //  304.2 //
2010-08-25T05:30:00.000Z  75  2.412 //  226.5 //
2010-08-25T05:45:00.000Z 100  4.300 //  245.9 //
2010-08-25T06:00:00.000Z 100  5.304 //  240.7 //
2010-08-25T06:15:00.000Z   0  5.957 /_  237.1 /_
2010-08-25T06:30:00.000Z   0  6.300 /_  250.0 /_
2010-08-25T06:45:00.000Z 100  6.750 /_  249.1 /_
2010-08-25T07:00:00.000Z   0  6.950 /_  255.0 /_
2010-08-25T07:15:00.000Z 100  7.450 //  258.2 //
2010-08-25T07:30:00.000Z 100  7.363 //  271.1 //
2010-08-25T07:45:00.000Z 100  7.713 //  269.8 //
2010-08-25T08:00:00.000Z 100  7.975 //  274.1 //
2010-08-25T08:15:00.000Z 100  7.850 //  283.3 //
2010-08-25T08:30:00.000Z 100  8.063 //  292.9 //
2010-08-25T08:45:00.000Z 100  8.325 //  303.9 //
2010-08-25T09:00:00.000Z 100  8.462 //  316.6 //
2010-08-25T09:15:00.000Z 100  8.256 //  332.9 //
2010-08-25T09:30:00.000Z 100  8.100 //  352.2 //
2010-08-25T09:45:00.000Z  75  8.125 //  370.2 //
2010-08-25T10:00:00.000Z 100  8.125 //  382.8 //
2010-08-25T10:15:00.000Z 100  7.875 //  385.2 //
2010-08-25T10:30:00.000Z 100  7.675 //  372.1 //
2010-08-25T10:45:00.000Z 100  7.575 //  333.1 //
2010-08-25T11:00:00.000Z 100  7.725 //  330.1 //
2010-08-25T11:15:00.000Z 100  7.575 //  304.8 //
2010-08-25T11:30:00.000Z  50  7.425 //  301.1 //
2010-08-25T11:45:00.000Z 100  7.425 //  334.9 //
2010-08-25T12:00:00.000Z 100  7.275 //  317.1 //
2010-08-25T12:15:00.000Z 100  7.475 //  338.8 //
2010-08-25T12:30:00.000Z 100  7.475 //  324.5 //
2010-08-25T12:45:00.000Z 100  7.375 //  324.7 //
2010-08-25T13:00:00.000Z 100  7.575 //  344.5 //
2010-08-25T13:15:00.000Z 100  7.525 //  328.2 //
2010-08-25T13:30:00.000Z 100  7.475 //  326.8 //
2010-08-25T13:45:00.000Z 100  7.475 //  337.5 //
2010-08-25T14:00:00.000Z 100  7.500 //  359.4 //
2010-08-25T14:15:00.000Z 100  7.450 //  348.3 //
2010-08-25T14:30:00.000Z 100  7.450 //  367.4 //
2010-08-25T14:45:00.000Z 100  7.549 //  374.7 //
2010-08-25T15:00:00.000Z 100  7.497 //  354.5 //
2010-08-25T15:15:00.000Z 100  7.575 //  350.8 //
2010-08-25T15:30:00.000Z 100  7.725 //  354.9 //
2010-08-25T15:45:00.000Z 100  7.900 //  350.8 //
2010-08-25T16:00:00.000Z 100  7.900 //  349.7 //
2010-08-25T16:15:00.000Z 100  8.225 //  337.6 //
2010-08-25T16:30:00.000Z 100  8.100 //  334.7 //
2010-08-25T16:45:00.000Z 100  8.200 //  322.1 //
2010-08-25T17:00:00.000Z 100  8.100 //  335.3 //
2010-08-25T17:15:00.000Z 100  8.413 //  329.3 //
2010-08-25T17:30:00.000Z 100  8.450 //  320.8 //
2010-08-25T17:45:00.000Z 100  8.500 //  323.0 //
2010-08-25T18:00:00.000Z 100  8.450 //  332.6 //
2010-08-25T18:15:00.000Z 100  8.650 //  327.1 //
2010-08-25T18:30:00.000Z 100  8.700 //  335.1 //
2010-08-25T18:45:00.000Z 100  8.650 //  341.5 //
2010-08-25T19:00:00.000Z 100  8.650 //  331.9 //
2010-08-25T19:15:00.000Z 100  8.450 //  326.3 //
2010-08-25T19:30:00.000Z 100  8.450 /_  327.1 /_
2010-08-25T19:45:00.000Z  75  8.450 /_  329.5 /_
2010-08-25T20:00:00.000Z  75  8.250 //  328.7 //
2010-08-25T20:15:00.000Z  75  8.250 //  338.7 //
2010-08-25T20:30:00.000Z  33  5.300 //  279.8 //
2010-08-25T20:45:00.000Z 100  7.950 //  329.1 //
2010-08-25T21:00:00.000Z  75  6.950 //  303.6 //
2010-08-25T21:15:00.000Z  50  8.000 //  345.3 //
2010-08-25T21:30:00.000Z  50  6.750 //  321.4 //
2010-08-25T21:45:00.000Z  75  4.350 //  298.0 //
2010-08-25T22:00:00.000Z   0  7.950 //    --- __
2010-08-25T22:15:00.000Z  33  4.900 //  301.7 //
2010-08-25T22:30:00.000Z   0  7.250 //  331.2 //
2010-08-25T22:45:00.000Z  50  6.300 //  298.7 //
2010-08-25T23:00:00.000Z  50  5.450 //  286.9 //
2010-08-25T23:15:00.000Z  50  5.300 //  295.3 //
2010-08-25T23:30:00.000Z  50  6.800 //  327.9 //
2010-08-25T23:45:00.000Z  33  6.800 //  319.5 //
2010-08-26T00:00:00.000Z   0  8.700 //    --- __
2010-08-26T00:15:00.000Z   0  5.050 //    --- __
2010-08-26T00:30:00.000Z   0  6.200 //  285.9 //
2010-08-26T01:00:00.000Z  75  5.250 //  274.4 //
2010-08-26T01:15:00.000Z  33  4.100 //  235.2 //
2010-08-26T01:30:00.000Z  75  6.650 //  259.9 //
2010-08-26T01:45:00.000Z  75  5.900 //  242.3 //
2010-08-26T02:00:00.000Z  50  5.250 //  234.3 //
2010-08-26T02:15:00.000Z  75  5.350 //  232.5 //
2010-08-26T02:30:00.000Z  75  4.350 //  223.6 //
2010-08-26T02:45:00.000Z  75  3.650 //  240.3 //
2010-08-26T03:00:00.000Z  75  2.750 //  310.2 //
2010-08-26T03:15:00.000Z  33  2.050 //  245.9 //
2010-08-26T03:30:00.000Z  33  2.300 //  213.5 //
2010-08-26T03:45:00.000Z  75  1.850 //  251.4 //
2010-08-26T05:15:00.000Z  75  2.000 //  273.6 //
2010-08-26T05:30:00.000Z  75  2.800 //  242.7 //
2010-08-26T05:45:00.000Z 100  4.250 //  251.8 //
2010-08-26T06:00:00.000Z   0  5.350 //    --- __
2010-08-26T06:15:00.000Z   0  5.850 /_  241.5 /_
2010-08-26T06:30:00.000Z 100  6.506 /_  253.4 /_
2010-08-26T06:45:00.000Z 100  7.163 /_  254.7 /_
2010-08-26T07:00:00.000Z 100  7.756 /_  255.2 /_
2010-08-26T07:15:00.000Z 100  8.000 //  254.1 //
2010-08-26T07:30:00.000Z   0  8.150 //    --- __
2010-08-26T07:45:00.000Z 100  8.104 //  264.4 //
2010-08-26T08:00:00.000Z 100  8.275 //  272.7 //
2010-08-26T08:15:00.000Z 100  8.212 //  275.7 //
2010-08-26T08:30:00.000Z  75  8.250 //  288.0 //
2010-08-26T08:45:00.000Z 100  8.675 //  300.0 //
2010-08-26T09:00:00.000Z   0  8.650 //    --- __
2010-08-26T09:15:00.000Z  75  8.604 //  323.5 //
2010-08-26T09:30:00.000Z 100  8.553 //  336.4 //
2010-08-26T09:45:00.000Z  75  8.512 //  356.7 //
2010-08-26T10:00:00.000Z 100  7.975 //  338.9 //
2010-08-26T10:15:00.000Z 100  7.825 //  322.7 //
2010-08-26T10:30:00.000Z 100  7.825 //  328.7 //
2010-08-26T10:45:00.000Z 100  7.975 //  317.3 //
2010-08-26T11:00:00.000Z  75  8.025 //  316.1 //
2010-08-26T11:15:00.000Z 100  8.075 //  329.9 //
2010-08-26T11:30:00.000Z 100  8.125 //  332.5 //
2010-08-26T11:45:00.000Z 100  8.075 //  324.1 //
2010-08-26T12:00:00.000Z 100  8.275 //  356.1 //
2010-08-26T12:15:00.000Z 100  8.225 //  335.5 //
2010-08-26T12:30:00.000Z 100  8.325 //  342.9 //
2010-08-26T12:45:00.000Z 100  8.425 //  336.0 //
2010-08-26T13:00:00.000Z 100  8.475 //  337.9 //
2010-08-26T13:15:00.000Z 100  8.525 //  333.2 //
2010-08-26T13:30:00.000Z 100  8.475 //  335.3 //
2010-08-26T13:45:00.000Z 100  8.525 //  335.3 //
2010-08-26T14:00:00.000Z 100  8.525 //  327.8 //
2010-08-26T14:15:00.000Z 100  8.625 //  324.8 //
2010-08-26T14:30:00.000Z 100  8.725 //  314.8 //
2010-08-26T14:45:00.000Z 100  8.762 //  318.8 //
2010-08-26T15:00:00.000Z 100  8.863 //  309.3 //
2010-08-26T15:15:00.000Z 100  8.925 //  304.3 //
2010-08-26T15:30:00.000Z 100  9.063 //  304.1 //
2010-08-26T15:45:00.000Z 100  9.275 //  298.7 //
2010-08-26T16:00:00.000Z 100  9.325 //  293.8 //
2010-08-26T16:15:00.000Z  50  9.300 //  290.7 //
2010-08-26T16:30:00.000Z  75  8.950 //  273.8 //
2010-08-26T16:45:00.000Z  75  9.250 //  283.7 //
2010-08-26T17:00:00.000Z  50  9.325 //  282.3 //
2010-08-26T17:15:00.000Z   0  9.300 //    --- __
2010-08-26T18:00:00.000Z  50  9.500 //  299.9 //
2010-08-26T18:15:00.000Z  75  8.950 //  293.7 //
2010-08-26T18:30:00.000Z  75  9.200 //  301.7 //
2010-08-26T18:45:00.000Z  50  9.250 //  311.2 //
2010-08-26T19:00:00.000Z   0  9.150 //    --- __
2010-08-26T19:15:00.000Z 100  8.800 /_  325.9 /_
2010-08-26T19:30:00.000Z 100  8.550 /_  323.0 /_
2010-08-26T19:45:00.000Z 100  8.300 //  326.7 //
2010-08-26T20:00:00.000Z  75  8.150 //  322.0 //
2010-08-26T20:15:00.000Z 100  8.100 //  331.2 //
2010-08-26T20:30:00.000Z  75  8.000 //  341.7 //
2010-08-26T20:45:00.000Z  75  8.050 /_  339.3 /_
2010-08-26T22:00:00.000Z   0  6.600 //  285.5 //
2010-08-26T22:15:00.000Z   0  4.150 //  266.7 //
2010-08-26T22:30:00.000Z  33  4.050 //  276.0 //
2010-08-26T22:45:00.000Z  33  3.550 //  271.4 //
2010-08-26T23:00:00.000Z  50  5.600 //  282.6 //
2010-08-26T23:15:00.000Z  33  6.300 //  361.3 //
2010-08-26T23:30:00.000Z  75  8.550 //  295.8 //
2010-08-26T23:45:00.000Z   0  5.450 //  284.3 //
2010-08-27T00:00:00.000Z  33  5.600 //  295.4 //
2010-08-27T00:15:00.000Z  50  3.450 //  265.9 //
2010-08-27T00:30:00.000Z  33  4.650 //  307.2 //
2010-08-27T00:45:00.000Z  33  4.000 //  295.1 //
2010-08-27T01:00:00.000Z  75  4.200 //  278.0 //
2010-08-27T01:15:00.000Z  75  4.050 //  283.5 //
2010-08-27T01:30:00.000Z  50  4.300 //  266.2 //
2010-08-27T01:45:00.000Z  33  4.650 //  249.3 //
2010-08-27T02:00:00.000Z  75  4.450 //  278.8 //
2010-08-27T02:15:00.000Z  75  3.000 //  264.2 //
2010-08-27T02:30:00.000Z  75  3.150 //  251.6 //
2010-08-27T02:45:00.000Z  50  2.150 //  215.7 //
2010-08-27T04:30:00.000Z  50  2.400 //  277.0 //
2010-08-27T04:45:00.000Z   0  2.250 //    --- __
2010-08-27T05:15:00.000Z  50  2.250 //  276.8 //
2010-08-27T05:45:00.000Z  75  4.500 //  241.1 //
2010-08-27T06:00:00.000Z 100  5.450 /_  243.2 /_
2010-08-27T06:15:00.000Z  75  5.950 /_  235.2 /_
2010-08-27T06:30:00.000Z 100  6.550 /_  242.8 /_
2010-08-27T06:45:00.000Z 100  7.100 /_  243.0 /_
2010-08-27T07:00:00.000Z   0  7.450 //    --- __
2010-08-27T07:15:00.000Z 100  8.050 //  258.5 //
2010-08-27T07:30:00.000Z 100  8.400 //  262.2 //
2010-08-27T07:45:00.000Z 100  8.575 //  268.6 //
2010-08-27T08:00:00.000Z 100  8.750 /_  286.5 /_
2010-08-27T08:15:00.000Z 100  8.800 /_  297.5 /_
2010-08-27T08:30:00.000Z  75  8.825 //  317.9 //
2010-08-27T08:45:00.000Z   0  8.700 //    --- __
2010-08-27T09:00:00.000Z  50  7.975 //  355.4 //
2010-08-27T09:15:00.000Z 100  7.750 //  388.7 //
2010-08-27T09:30:00.000Z 100  7.100 //  369.8 //
2010-08-27T09:45:00.000Z 100  6.800 //  344.7 //
2010-08-27T10:00:00.000Z 100  6.675 //  313.6 //
2010-08-27T10:15:00.000Z 100  6.625 //  331.8 //
2010-08-27T10:30:00.000Z 100  6.725 //  327.5 //
2010-08-27T10:45:00.000Z 100  6.675 //  314.7 //
2010-08-27T11:00:00.000Z 100  6.813 //  333.5 //
2010-08-27T11:15:00.000Z 100  6.975 //  323.8 //
2010-08-27T11:30:00.000Z 100  6.975 //  341.4 //
2010-08-27T11:45:00.000Z 100  6.975 //  326.0 //
2010-08-27T12:00:00.000Z 100  7.000 //  329.8 //
2010-08-27T12:15:00.000Z 100  7.075 //  339.1 //
2010-08-27T12:30:00.000Z 100  6.975 //  342.1 //
2010-08-27T12:45:00.000Z 100  6.975 //  351.0 //
2010-08-27T13:00:00.000Z 100  6.925 //  350.1 //
2010-08-27T13:15:00.000Z 100  6.850 //  356.5 //
2010-08-27T13:30:00.000Z 100  6.963 //  346.3 //
2010-08-27T13:45:00.000Z 100  7.025 //  339.8 //
2010-08-27T14:00:00.000Z 100  7.175 //  345.1 //
2010-08-27T14:15:00.000Z 100  7.075 //  315.4 //
2010-08-27T14:30:00.000Z 100  7.075 //  336.9 //
2010-08-27T14:45:00.000Z 100  7.125 //  321.6 //
2010-08-27T15:00:00.000Z 100  7.175 //  313.5 //
2010-08-27T15:15:00.000Z 100  7.288 //  328.1 //
2010-08-27T15:30:00.000Z 100  7.375 //  325.1 //
2010-08-27T15:45:00.000Z 100  7.425 //  320.6 //
2010-08-27T16:00:00.000Z 100  7.375 //  334.4 //
2010-08-27T16:15:00.000Z 100  7.350 //  335.0 //
2010-08-27T16:30:00.000Z 100  7.450 //  336.1 //
2010-08-27T16:45:00.000Z 100  7.425 //  333.6 //
2010-08-27T17:00:00.000Z 100  7.375 //  337.7 //
2010-08-27T17:15:00.000Z 100  7.275 //  357.4 //
2010-08-27T17:30:00.000Z   0  7.050 //    --- __
2010-08-27T17:45:00.000Z 100  7.050 //  342.4 //
2010-08-27T18:00:00.000Z  75  7.050 //  353.7 //
2010-08-27T18:15:00.000Z 100  7.000 //  350.6 //
2010-08-27T18:30:00.000Z   0  6.900 //    --- __
2010-08-27T18:45:00.000Z  50  6.950 //  350.3 //
2010-08-27T19:00:00.000Z  75  6.950 /_  343.7 /_
2010-08-27T19:15:00.000Z  75  6.800 /_  344.8 /_
2010-08-27T19:30:00.000Z 100  6.900 //  345.8 //
2010-08-27T19:45:00.000Z  75  6.850 //  343.3 //
2010-08-27T20:00:00.000Z 100  6.750 //  347.5 //
2010-08-27T20:15:00.000Z  50  4.700 //  302.1 //
2010-08-27T20:30:00.000Z  50  7.050 /_  339.1 /_
2010-08-27T20:45:00.000Z  75  7.000 /_  337.9 /_
2010-08-27T21:00:00.000Z  50  6.900 /_  336.6 /_
2010-08-27T21:15:00.000Z  75  6.450 /_  344.1 /_
2010-08-27T21:30:00.000Z  33  5.350 //  306.9 //
2010-08-27T21:45:00.000Z  50  5.800 //  301.9 //
2010-08-27T22:00:00.000Z  33  5.400 //  289.9 //
2010-08-27T22:15:00.000Z  33  3.850 //  250.2 //
2010-08-27T22:30:00.000Z  50  5.400 //  265.4 //
2010-08-27T22:45:00.000Z  33  5.800 //  283.4 //
2010-08-27T23:00:00.000Z  50  5.800 //  289.1 //
2010-08-27T23:15:00.000Z  33  5.450 //  311.2 //
2010-08-27T23:30:00.000Z  33  5.800 //  297.4 //
2010-08-27T23:45:00.000Z  33  6.400 //  308.6 //
2010-08-28T00:00:00.000Z  33  5.650 //  334.6 //
2010-08-28T00:15:00.000Z  75  5.550 //  278.2 //
2010-08-28T00:30:00.000Z  75  4.900 //  272.6 //
2010-08-28T00:45:00.000Z  33  4.350 //  289.7 //
2010-08-28T01:00:00.000Z  50  5.400 //  286.5 //
2010-08-28T01:15:00.000Z  50  4.200 //  269.6 //
2010-08-28T01:30:00.000Z  50  4.650 //  278.9 //
2010-08-28T01:45:00.000Z  50  4.800 //  297.3 //
2010-08-28T02:00:00.000Z  75  4.650 //  306.8 //
2010-08-28T02:15:00.000Z  33  3.800 //  268.5 //
2010-08-28T02:30:00.000Z  50  4.000 //  276.8 //
2010-08-28T02:45:00.000Z   0  3.600 //    --- __
2010-08-28T03:00:00.000Z  33  3.500 //  298.3 //
2010-08-28T03:15:00.000Z  50  3.300 //  260.7 //
2010-08-28T03:30:00.000Z  75  3.200 //  271.9 //
2010-08-28T03:45:00.000Z  75  2.750 //  252.2 //
2010-08-28T04:00:00.000Z  33  2.250 //  248.2 //
2010-08-28T04:15:00.000Z  33  2.100 //  239.7 //
2010-08-28T04:45:00.000Z  50  2.400 //  287.0 //
2010-08-28T05:00:00.000Z  75  2.100 //  244.1 //
2010-08-28T05:15:00.000Z  75  2.250 //  296.7 //
2010-08-28T05:30:00.000Z  75  3.500 //  272.3 //
2010-08-28T05:45:00.000Z 100  4.500 /_  251.0 /_
2010-08-28T06:00:00.000Z 100  5.400 /_  238.6 /_
2010-08-28T06:15:00.000Z 100  5.850 /_  237.5 /_
2010-08-28T06:30:00.000Z 100  6.457 /_  240.9 /_
2010-08-28T06:45:00.000Z   0  6.900 //    --- __
2010-08-28T07:00:00.000Z 100  7.200 //  238.1 //
2010-08-28T07:15:00.000Z 100  7.400 //  238.9 //
2010-08-28T07:30:00.000Z 100  7.550 //  250.0 //
2010-08-28T07:45:00.000Z 100  7.552 /_  250.0 /_
2010-08-28T08:00:00.000Z  75  7.613 /_  250.2 /_
2010-08-28T08:15:00.000Z 100  7.625 //  249.2 //
2010-08-28T08:30:00.000Z 100  7.756 //  259.8 //
2010-08-28T08:45:00.000Z 100  8.012 //  265.9 //
2010-08-28T09:00:00.000Z 100  8.125 //  266.2 //
2010-08-28T09:15:00.000Z 100  8.303 //  274.5 //
2010-08-28T09:30:00.000Z  75  8.275 //  283.2 //
2010-08-28T09:45:00.000Z 100  8.375 //  296.8 //
2010-08-28T10:00:00.000Z  75  8.675 //  303.7 //
2010-08-28T10:15:00.000Z  50  8.725 //  324.1 //
2010-08-28T10:30:00.000Z  50  8.325 //  340.7 //
2010-08-28T10:45:00.000Z  50  7.275 //  329.5 //
2010-08-28T11:00:00.000Z 100  7.225 //  355.7 //
2010-08-28T11:15:00.000Z 100  7.025 //  356.3 //
2010-08-28T11:30:00.000Z 100  6.775 //  348.6 //
2010-08-28T11:45:00.000Z 100  6.650 //  392.1 //
2010-08-28T12:00:00.000Z 100  6.463 //  361.5 //
2010-08-28T12:15:00.000Z 100  6.325 //  380.6 //
2010-08-28T12:30:00.000Z 100  6.175 //  352.1 //
2010-08-28T12:45:00.000Z 100  6.075 //  338.9 //
2010-08-28T13:00:00.000Z 100  6.075 //  323.0 //
2010-08-28T13:15:00.000Z 100  6.050 //  345.5 //
2010-08-28T13:30:00.000Z 100  5.950 //  310.0 //
2010-08-28T13:45:00.000Z 100  6.125 //  335.6 //
2010-08-28T14:00:00.000Z 100  6.225 //  346.0 //
2010-08-28T14:15:00.000Z 100  6.250 //  346.8 //
2010-08-28T14:30:00.000Z 100  6.475 //  341.7 //
2010-08-28T14:45:00.000Z 100  6.725 //  339.2 //
2010-08-28T15:00:00.000Z 100  6.825 //  330.5 //
2010-08-28T15:15:00.000Z 100  6.950 //  320.6 //
2010-08-28T15:30:00.000Z 100  7.150 //  320.3 //
2010-08-28T15:45:00.000Z 100  7.425 //  319.2 //
2010-08-28T16:00:00.000Z   0  7.600 //    --- __
2010-08-28T16:15:00.000Z 100  7.850 //  304.2 //
2010-08-28T16:30:00.000Z 100  7.950 //  306.7 //
2010-08-28T16:45:00.000Z   0  8.100 //    --- __
2010-08-28T17:00:00.000Z 100  8.150 //  293.2 //
2010-08-28T17:15:00.000Z 100  8.313 //  291.3 //
2010-08-28T17:30:00.000Z 100  8.400 //  300.4 //
2010-08-28T17:45:00.000Z 100  8.500 //  290.5 //
2010-08-28T18:00:00.000Z  75  8.300 //  292.0 //
2010-08-28T18:15:00.000Z 100  8.050 //  296.0 //
2010-08-28T18:30:00.000Z 100  7.800 //  302.6 //
2010-08-28T18:45:00.000Z  50  7.300 //  302.1 //
2010-08-28T19:00:00.000Z 100  7.350 //  314.4 //
2010-08-28T19:15:00.000Z 100  7.050 //  312.1 //
2010-08-28T19:30:00.000Z 100  6.800 //  310.9 //
2010-08-28T19:45:00.000Z 100  6.800 //  312.4 //
2010-08-28T20:00:00.000Z 100  6.700 //  315.1 //
2010-08-28T20:15:00.000Z 100  6.550 /_  313.7 /_
2010-08-28T20:30:00.000Z 100  6.400 /_  317.5 /_
2010-08-28T21:00:00.000Z 100  6.150 /_  319.6 /_
2010-08-28T21:15:00.000Z 100  6.100 //  321.8 //
2010-08-28T21:30:00.000Z  75  5.750 //  298.9 //
2010-08-28T21:45:00.000Z  75  6.050 //  309.3 //
2010-08-28T22:00:00.000Z  33  5.300 //  276.2 //
2010-08-28T22:15:00.000Z  33  4.950 //  276.0 //
2010-08-28T22:30:00.000Z   0  5.150 //  280.8 //
2010-08-28T22:45:00.000Z  33  5.300 //  269.4 //
2010-08-28T23:15:00.000Z  75  5.650 //  305.0 //
2010-08-28T23:30:00.000Z  33  5.250 //  289.4 //
2010-08-28T23:45:00.000Z  75  5.450 //  332.9 //
2010-08-29T00:00:00.000Z  50  4.850 //  305.6 //
2010-08-29T00:15:00.000Z  50  3.900 //  310.2 //
2010-08-29T00:30:00.000Z  50  5.000 //  341.8 //
2010-08-29T00:45:00.000Z  50  3.400 //  347.6 //
2010-08-29T01:00:00.000Z  50  3.600 //  330.9 //
2010-08-29T01:15:00.000Z  75  2.700 //  317.7 //
2010-08-29T01:30:00.000Z  75  2.700 //  316.8 //
2010-08-29T01:45:00.000Z  50  2.850 //  325.0 //
2010-08-29T03:15:00.000Z  33  1.550 //  265.0 //
2010-08-29T05:15:00.000Z 100  1.750 //  270.3 //
2010-08-29T05:30:00.000Z  75  2.500 //  233.2 //
2010-08-29T05:45:00.000Z 100  3.900 //  252.1 //
2010-08-29T06:00:00.000Z 100  4.800 //  251.2 //
2010-08-29T06:15:00.000Z 100  5.502 //  247.6 //
2010-08-29T06:30:00.000Z 100  6.025 //  256.2 //
2010-08-29T06:45:00.000Z 100  6.350 //  260.2 //
2010-08-29T07:00:00.000Z 100  6.963 //  277.3 //
2010-08-29T07:15:00.000Z   0  7.150 //    --- __
2010-08-29T07:30:00.000Z 100  7.256 /_  286.2 /_
2010-08-29T07:45:00.000Z 100  7.525 /_  303.2 /_
2010-08-29T08:00:00.000Z   0  7.700 //    --- __
2010-08-29T08:15:00.000Z 100  7.825 //  312.3 //
2010-08-29T08:30:00.000Z 100  7.825 //  336.5 //
2010-08-29T08:45:00.000Z 100  7.650 //  358.4 //
2010-08-29T09:00:00.000Z 100  7.475 //  358.0 //
2010-08-29T09:15:00.000Z 100  7.150 //  351.3 //
2010-08-29T09:30:00.000Z 100  6.900 //  324.1 //
2010-08-29T09:45:00.000Z  75  6.500 //  291.3 //
2010-08-29T10:00:00.000Z 100  6.350 //  314.4 //
2010-08-29T10:45:00.000Z  50  8.100 //  169.3 //
2010-08-29T11:15:00.000Z 100  6.250 //  317.7 //
2010-08-29T11:30:00.000Z 100  6.200 //  345.3 //
2010-08-29T11:45:00.000Z   0  6.100 //    --- __
2010-08-29T12:00:00.000Z 100  6.200 //  358.3 //
